bag_verblijfsobject_id,nummer,soort_woning
0599010000323285,74211000010,Zelfstandig
0599010000339825,71061000040,Zelfstandig
0599010000250247,87610000036,Zelfstandig
0599010000482748,77793000052,Onzelfstandig
0599010000482785,77792000069,Onzelfstandig
0599010400028527,88921000030,Onzelfstandig
0599010400004375,51010000015,Onzelfstandig
0599010000098057,71441000038,Onzelfstandig
0599010000013998,81101000039,Onzelfstandig
0599010400014109,41154000075,Onzelfstandig
0599010000360022,20004000386,Onzelfstandig
0599010000240939,60001000019,Zelfstandig
0599010000224974,10012000095,Onzelfstandig
0599010400025942,10005000044,Onzelfstandig
0599010000346923,16002000049,Zelfstandig
0599010000311969,13000000005,Zelfstandig
0599010000043241,14002000003,Onzelfstandig
0599010000114065,13000000006,Zelfstandig
0599010400027326,13000000018,Onzelfstandig
0599010400026160,20002000252,Onzelfstandig
0599010400026973,20003000007,Onzelfstandig
0599010000034201,37000000142,Onzelfstandig
0599010400028350,18003000002,Onzelfstandig
0599010000228250,20000000077,Zelfstandig
0599010000140538,18000000039,Onzelfstandig
0599010000342897,20002000285,Zelfstandig
0599010000169399,10010000049,Onzelfstandig
0599010000261392,20002000004,Zelfstandig
0599010400026006,20002000040,Onzelfstandig
0599010400026016,20002000051,Onzelfstandig
0599010400027348,13000000029,Onzelfstandig
0599010000341434,19000000065,Zelfstandig
0599010000487185,17000000549,Onzelfstandig
0599010000217317,35056000015,Onzelfstandig
0599010000342798,20002000186,Zelfstandig
0599010400025904,25073000087,Onzelfstandig
0599010000360064,20004000034,Zelfstandig
0599010000268021,49001000064,Onzelfstandig
0599010000163493,49001000098,Onzelfstandig
0599010400027135,49000000009,Zelfstandig
0599010000031960,42035000005,Zelfstandig
0599010000293877,42035000010,Zelfstandig
0599010000330391,45003000094,Zelfstandig
0599010000268031,49000000032,Onzelfstandig
0599010000271418,45004000003,Zelfstandig
0599010400027577,47021000013,Onzelfstandig
0599010000124678,49000000064,Onzelfstandig
0599010000250751,44000000149,Zelfstandig
0599010400028211,44000000167,Onzelfstandig
0599010000346621,45004000126,Zelfstandig
0599010400025620,45004000070,Onzelfstandig
0599010000426752,42033000003,Onzelfstandig
0599010400025572,45003000025,Onzelfstandig
0599010000141016,49000000124,Onzelfstandig
0599010000250755,44000000180,Zelfstandig
0599010000228687,49000000228,Onzelfstandig
0599010000060113,77747000013,Onzelfstandig
0599010400035279,23133000157,Onzelfstandig
0599010400021987,20005000121,Onzelfstandig
0599010110008784,77773000016,Onzelfstandig
0599010110000579,71020000019,Onzelfstandig
0599010110007815,51071000036,Onzelfstandig
0599010000050387,36202000043,Onzelfstandig
0599010000048479,23134000008,Onzelfstandig
0599010110027955,23134000048,Onzelfstandig
0599010000290911,90761000072,Zelfstandig
0599010000359876,71381000049,Zelfstandig
0599010000323908,74861000013,Zelfstandig
0599010000247197,87501000010,Zelfstandig
0599010000037863,67812000001,Onzelfstandig
0599010000277152,44902000215,Zelfstandig
0599010000147537,77511000021,Onzelfstandig
0599010000252074,87371000057,Zelfstandig
0599010000079528,85511000004,Zelfstandig
0599010000297869,44902000245,Zelfstandig
0599010000050983,49401000045,Onzelfstandig
0599010000201783,44881000044,Zelfstandig
0599010000155290,77441000098,Zelfstandig
0599010000377519,77221000046,Zelfstandig
0599010000322931,74201000026,Zelfstandig
0599010000254801,11122000012,Onzelfstandig
0599010000291225,67711000088,Zelfstandig
0599010000308883,48951000011,Zelfstandig
0599010000077275,71251000062,Zelfstandig
0599010000017295,67824000058,Zelfstandig
0599010000249057,11481000031,Zelfstandig
0599010000240637,48436000036,Zelfstandig
0599010000131599,89621000032,Zelfstandig
0599010000283909,77572000029,Zelfstandig
0599010000194772,87772000024,Zelfstandig
0599010000323447,74251000110,Zelfstandig
0599010000194159,48462000137,Zelfstandig
0599010000068054,77771000028,Zelfstandig
0599010000020402,85091000003,Zelfstandig
0599010000160090,89621000031,Zelfstandig
0599010000249532,11612000019,Zelfstandig
0599010000246613,11032000036,Zelfstandig
0599010000251279,87391000090,Zelfstandig
0599010000252250,88221000141,Zelfstandig
0599010000024982,88142000010,Zelfstandig
0599010000144432,67821000009,Zelfstandig
0599010000089017,67823000024,Zelfstandig
0599010000484790,36360000053,Onzelfstandig
0599010000050726,71764000000,Onzelfstandig
0599010000471591,87811000059,Onzelfstandig
0599010000487581,51070000063,Onzelfstandig
0599010000327222,51064000072,Onzelfstandig
0599010400006258,82032000003,Onzelfstandig
0599010000295941,24004000026,Onzelfstandig
0599010400001222,36357000069,Onzelfstandig
0599010000473258,71460000003,Onzelfstandig
0599010000132331,48000000101,Onzelfstandig
0599010400013979,87403000037,Onzelfstandig
0599010400014068,41154000068,Onzelfstandig
0599010400020374,23132000021,Onzelfstandig
0599010000360022,20004000391,Onzelfstandig
0599010000048899,49001000172,Onzelfstandig
0599010000048899,49001000174,Onzelfstandig
0599010000486583,17000000468,Zelfstandig
0599010000289227,18000000059,Onzelfstandig
0599010000346893,16002000186,Zelfstandig
0599010000063767,14001000184,Onzelfstandig
0599010000151159,14001000186,Zelfstandig
0599010000480580,25071000016,Zelfstandig
0599010000480520,25072000013,Zelfstandig
0599010000028348,10004000002,Onzelfstandig
0599010400027811,15004000130,Onzelfstandig
0599010000486749,17000000124,Zelfstandig
0599010000360227,20004000133,Zelfstandig
0599010400027428,13000000070,Onzelfstandig
0599010000099837,10011000083,Onzelfstandig
0599010400025733,20001000092,Onzelfstandig
0599010400027656,15004000009,Onzelfstandig
0599010000014806,42022000018,Zelfstandig
0599010000487185,17000000576,Onzelfstandig
0599010000360048,20004000209,Onzelfstandig
0599010000050085,14003000004,Zelfstandig
0599010000345696,20002000014,Zelfstandig
0599010000342757,20002000145,Zelfstandig
0599010400026094,20002000146,Onzelfstandig
0599010000212238,37000000080,Onzelfstandig
0599010000224900,37000000094,Onzelfstandig
0599010000360022,20004000361,Onzelfstandig
0599010000486645,17000000021,Zelfstandig
0599010000360022,20004000313,Onzelfstandig
0599010000480561,25072000054,Zelfstandig
0599010400026580,47020000013,Onzelfstandig
0599010000202747,49000000106,Onzelfstandig
0599010400027193,49000000177,Zelfstandig
0599010000054416,47012000075,Onzelfstandig
0599010400026942,47022000016,Onzelfstandig
0599010000238325,42032000005,Zelfstandig
0599010000236436,49000000207,Onzelfstandig
0599010400028197,44000000144,Onzelfstandig
0599010000297579,24004000125,Onzelfstandig
0599010400026928,41155000033,Onzelfstandig
0599010400021889,20005000023,Onzelfstandig
0599010400021950,20005000108,Onzelfstandig
0599010000233098,71525000001,Onzelfstandig
0599010400028426,11452000067,Zelfstandig
0599010000297604,36183000021,Zelfstandig
0599010110000522,71018000017,Onzelfstandig
0599010110000592,71020000032,Onzelfstandig
0599010000325679,51159000041,Onzelfstandig
0599010000325695,51160000033,Onzelfstandig
0599010110024927,71526000059,Onzelfstandig
0599010000265848,90761000089,Zelfstandig
0599010000359866,71381000037,Zelfstandig
0599010000024599,90792000019,Zelfstandig
0599010000078339,71251000034,Zelfstandig
0599010000250302,87612000003,Zelfstandig
0599010000059564,49432000035,Zelfstandig
0599010000287701,77823000005,Onzelfstandig
0599010000249518,11612000005,Zelfstandig
0599010000248044,11431000010,Zelfstandig
0599010000146241,89611000120,Zelfstandig
0599010000074231,48463000027,Zelfstandig
0599010000125220,44883000002,Zelfstandig
0599010000081772,77421000111,Zelfstandig
0599010000183862,44902000092,Zelfstandig
0599010000323740,74442000063,Zelfstandig
0599010000252339,88221000121,Zelfstandig
0599010000261209,89611000177,Zelfstandig
0599010000248911,11463000020,Zelfstandig
0599010000303188,11354000015,Zelfstandig
0599010000377502,77221000029,Zelfstandig
0599010000015174,89621000018,Zelfstandig
0599010000158345,48423000152,Zelfstandig
0599010000323190,74522000017,Zelfstandig
0599010000245697,67811000045,Zelfstandig
0599010000252841,11022000006,Zelfstandig
0599010000251790,87614000068,Zelfstandig
0599010000222817,74513000002,Zelfstandig
0599010000379142,88191000029,Zelfstandig
0599010000334573,85601000062,Zelfstandig
0599010000280798,67822000010,Zelfstandig
0599010000070074,48424000047,Zelfstandig
0599010000247482,87441000037,Zelfstandig
0599010000217198,67761000008,Zelfstandig
0599010000245642,45901000064,Onzelfstandig
0599010000336607,67861000030,Zelfstandig
0599010000025368,48462000139,Zelfstandig
0599010000112121,48461000078,Zelfstandig
0599010000233844,67803000118,Zelfstandig
0599010000136457,74513000012,Zelfstandig
0599010000246908,85061000042,Zelfstandig
0599010000327495,87781000105,Zelfstandig
0599010000250252,87610000024,Zelfstandig
0599010000482745,77793000033,Onzelfstandig
0599010000488502,77213000013,Onzelfstandig
0599010400009953,25056000033,Onzelfstandig
0599010000488531,77898000012,Onzelfstandig
0599010400005762,77795000001,Onzelfstandig
0599010000318908,23109000085,Onzelfstandig
0599010400007738,77885000003,Onzelfstandig
0599010000217285,71441000020,Onzelfstandig
0599010400014090,41154000022,Onzelfstandig
0599010400014067,41154000040,Onzelfstandig
0599010400013885,36109000020,Onzelfstandig
0599010000127168,48000000081,Onzelfstandig
0599010400019684,75075000002,Onzelfstandig
0599010400027045,10006000073,Onzelfstandig
0599010400025932,10005000031,Onzelfstandig
0599010400025942,10005000045,Onzelfstandig
0599010400027061,10006000115,Onzelfstandig
0599010400027229,10009000092,Onzelfstandig
0599010400027753,15004000090,Onzelfstandig
0599010400027406,16002000194,Onzelfstandig
0599010000480528,25072000021,Zelfstandig
0599010400025944,10005000058,Onzelfstandig
0599010000341402,19000000032,Zelfstandig
0599010400026106,20002000163,Onzelfstandig
0599010000360022,20004000276,Onzelfstandig
0599010000486677,17000000052,Zelfstandig
0599010000486678,17000000053,Zelfstandig
0599010000486935,17000000329,Zelfstandig
0599010000055950,14001000086,Onzelfstandig
0599010000157025,16002000012,Zelfstandig
0599010000486777,17000000175,Zelfstandig
0599010000103473,10010000062,Onzelfstandig
0599010000025195,37000000060,Onzelfstandig
0599010400027003,10008000025,Onzelfstandig
0599010000289102,10011000034,Onzelfstandig
0599010400027843,15004000150,Onzelfstandig
0599010400025884,25073000060,Onzelfstandig
0599010400026574,42028000010,Onzelfstandig
0599010400026810,42036000004,Onzelfstandig
0599010000264519,49001000017,Zelfstandig
0599010000025267,47024000012,Onzelfstandig
0599010400028217,44000000176,Onzelfstandig
0599010000210825,47012000046,Onzelfstandig
0599010000124072,77745000031,Onzelfstandig
0599010400020052,35144000002,Onzelfstandig
0599010400020065,35144000015,Onzelfstandig
0599010400014706,11143000059,Onzelfstandig
0599010400029136,55002000006,Onzelfstandig
0599010000089534,77746000018,Onzelfstandig
0599010400035253,23133000060,Onzelfstandig
0599010000327665,12112000086,Zelfstandig
0599010400035282,23133000160,Onzelfstandig
0599010400021895,20005000029,Onzelfstandig
0599010400041830,36200000004,Onzelfstandig
0599010400044255,36201000051,Onzelfstandig
0599010110008852,77774000032,Onzelfstandig
0599010110008824,77774000051,Onzelfstandig
0599010110011821,48421000177,Onzelfstandig
0599010110005545,75077000044,Onzelfstandig
0599010110005552,75077000054,Onzelfstandig
0599010000325514,51160000049,Onzelfstandig
0599010110024945,71526000009,Onzelfstandig
0599010110027893,23134000013,Onzelfstandig
0599010000324891,71091000012,Zelfstandig
0599010000307187,71201000012,Zelfstandig
0599010000060801,90761000017,Zelfstandig
0599010000185248,90761000033,Zelfstandig
0599010000078726,71401000021,Zelfstandig
0599010000077758,71251000003,Zelfstandig
0599010000077388,71251000038,Zelfstandig
0599010000260926,90801000036,Zelfstandig
0599010000079459,74481000020,Zelfstandig
0599010000249684,11103000039,Zelfstandig
0599010000279408,48423000002,Zelfstandig
59900098493,49441000048,Zelfstandig
0599010000260984,45901000031,Zelfstandig
0599010000251058,87631000001,Zelfstandig
0599010000113927,77791000077,Zelfstandig
0599010000304493,74291000004,Zelfstandig
0599010000199802,44882000038,Zelfstandig
0599010000206637,48433000031,Zelfstandig
0599010000124708,67801000063,Zelfstandig
0599010000253197,11051000001,Zelfstandig
0599010000249462,11585000049,Zelfstandig
0599010000325957,11024000004,Zelfstandig
0599010000251303,87391000056,Zelfstandig
0599010000233378,87772000012,Zelfstandig
0599010000272274,48461000016,Zelfstandig
0599010000289051,77572000045,Zelfstandig
0599010000167755,77131000006,Zelfstandig
0599010000021756,77421000011,Zelfstandig
0599010000275382,77461000013,Zelfstandig
0599010000184519,77722000041,Zelfstandig
0599010000249661,11103000011,Zelfstandig
0599010000037025,87682000058,Zelfstandig
0599010000374325,71121000002,Zelfstandig
0599010000338826,87773000002,Zelfstandig
0599010000294157,90181000019,Zelfstandig
0599010000184016,67801000013,Zelfstandig
0599010000311603,88121000021,Zelfstandig
0599010000344003,79841000046,Zelfstandig
0599010000363074,77211000016,Zelfstandig
0599010000254182,44902000079,Zelfstandig
0599010000073048,71231000051,Zelfstandig
0599010000042840,87711000003,Zelfstandig
0599010000295626,45961000011,Zelfstandig
0599010000232972,87331000017,Zelfstandig
0599010000250970,87624000021,Zelfstandig
0599010000253770,11161000010,Onzelfstandig
0599010000251863,87651000009,Zelfstandig
0599010000482730,77793000018,Onzelfstandig
0599010000484798,36360000003,Onzelfstandig
0599010000488280,77122000011,Onzelfstandig
0599010000180926,11792000002,Onzelfstandig
0599010000299053,12103000025,Onzelfstandig
0599010400007490,77450000024,Onzelfstandig
0599010000318923,23109000126,Onzelfstandig
0599010400003000,36369000003,Onzelfstandig
0599010000144772,71449000004,Onzelfstandig
0599010000249624,11751000106,Zelfstandig
0599010400006515,42009000078,Onzelfstandig
0599010400003165,36359000005,Onzelfstandig
0599010000035349,48000000047,Onzelfstandig
0599010000018510,48000000102,Onzelfstandig
0599010400019647,75074000026,Onzelfstandig
0599010000360022,20004000365,Onzelfstandig
0599010000046888,10012000111,Onzelfstandig
0599010400002544,12204000006,Zelfstandig
0599010400002535,12204000009,Zelfstandig
0599010000321745,10005000052,Zelfstandig
0599010000480606,25071000048,Zelfstandig
0599010000212865,10011000176,Onzelfstandig
0599010000487058,17000000377,Zelfstandig
0599010000486751,17000000126,Zelfstandig
0599010000284110,18000000094,Onzelfstandig
0599010000360179,20004000103,Zelfstandig
0599010000360028,20004000002,Zelfstandig
0599010000075202,42022000029,Onzelfstandig
0599010400026552,12200000012,Onzelfstandig
0599010400026074,20002000114,Onzelfstandig
0599010000081833,19002000065,Zelfstandig
0599010400026748,19000000085,Onzelfstandig
0599010000486566,17000000451,Zelfstandig
0599010400027013,10008000038,Onzelfstandig
0599010000360022,20004000456,Onzelfstandig
0599010400026957,24026000003,Onzelfstandig
0599010400026993,10006000013,Onzelfstandig
0599010000046880,10010000041,Onzelfstandig
0599010400026836,24022000002,Onzelfstandig
0599010000017373,10012000002,Zelfstandig
0599010000124660,49001000052,Onzelfstandig
0599010000124678,49000000065,Onzelfstandig
0599010400028209,44000000165,Onzelfstandig
0599010000113346,47012000019,Onzelfstandig
0599010400014706,11143000002,Onzelfstandig
0599010400020142,23040000025,Onzelfstandig
0599010400024322,12113000009,Onzelfstandig
0599010400024335,12113000022,Onzelfstandig
0599010000300851,24005000093,Zelfstandig
0599010000045781,71524000157,Zelfstandig
0599010400028278,77746000004,Onzelfstandig
0599010400029522,81020000049,Zelfstandig
0599010000481461,85101000059,Onzelfstandig
0599010400033548,51128000011,Onzelfstandig
0599010400021993,20005000127,Onzelfstandig
0599010000236806,71525000114,Onzelfstandig
0599010110005563,75077000067,Onzelfstandig
0599010000319921,42102000006,Onzelfstandig
0599010000078861,71361000079,Zelfstandig
0599010000022636,90761000065,Zelfstandig
0599010000247971,11794000015,Onzelfstandig
0599010000028516,67766000012,Zelfstandig
0599010000110532,48423000011,Zelfstandig
0599010000215306,11371000026,Zelfstandig
0599010000266190,45936000009,Zelfstandig
0599010000379223,88191000015,Zelfstandig
0599010000066376,45911000040,Zelfstandig
0599010000142141,11231000016,Zelfstandig
0599010000332582,71041000024,Zelfstandig
0599010000250704,87701000045,Zelfstandig
0599010000251216,87622000014,Zelfstandig
0599010000252410,88221000038,Zelfstandig
0599010000107890,48361000050,Zelfstandig
0599010000100383,48424000111,Zelfstandig
0599010000323214,74471000005,Zelfstandig
0599010000164099,77572000055,Zelfstandig
